id_pnl,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,id_bal,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,id_x,operating_activity,investing_activity,financing_activity,net_cash_flow,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_5yr,pat_cagr_5yr,eps_cagr_5yr,composite_quality_score,id_y,market_cap_crore,enterprise_value_crore,pe_ratio,pb_ratio,ev_ebitda,dividend_yield_pct,fcf_yield_pct,company_name,broad_sector,sub_sector,market_cap_category,sector_median_pe,valuation_status,valuation_score,investment_rating
616,HINDALCO,2023,223202,3646,200536.0,22666.0,10,1307,7086,13241,24.0,10097,45.0,7.0,703.0,222.0,94584.0,60291.0,68392.0,223489.0,110626.0,7700.0,14116.0,91047.0,223489.0,583.0,19208.0,-7559.0,-10450.0,1199.0,4.523704984722359,89.84507307282192,10.650169820475496,0.6359407632428328,153.43993879112472,0.9987158204654368,11649.0,7559.0,45.0,948.06,7.0,60291.0,19208.0,,0,0,0,251.0,537689.01,677187.92,71.42,2.69,7.86,1.33,2.1664939739051015,Hindalco Industries Ltd,Materials,Metals & Mining,Large Cap,40.61,Caution,40,Hold
617,HINDALCO,2024,215962,3858,192090.0,23872.0,11,1519,7521,14012,28.0,10155,45.0,8.0,704.0,222.0,105924.0,56356.0,68221.0,230723.0,111810.0,14867.0,15444.0,88602.0,230723.0,584.0,24056.0,-14267.0,-10817.0,-1028.0,4.702216130615571,88.94620349876368,9.567011474761175,0.5309290976579428,126.46543778801843,0.9360228499109322,9789.0,14267.0,45.0,1061.46,8.0,56356.0,24056.0,7.51,0,0,0,252.0,722281.1,656285.92,56.45,9.32,27.63,0.98,1.355289512628809,Hindalco Industries Ltd,Materials,Metals & Mining,Large Cap,40.61,Fair,0,Avoid
625,HINDUNILVR,2019,39310,33,30430.0,8880.0,23,322,565,8604,30.0,6060,28.0,78.0,712.0,216.0,7651.0,99.0,10663.0,18629.0,4715.0,406.0,2716.0,10792.0,18629.0,591.0,5800.0,-438.0,-5390.0,-28.0,15.41592470109387,77.41032816077335,77.03063429515699,0.0125842125333672,94.57453416149067,2.1101508400880347,5362.0,438.0,28.0,78.67,78.0,99.0,5800.0,,0,0,0,253.0,366409.11,343817.47,13.37,1.78,25.05,1.79,1.4633915625078209,"Hindustan Unilever Ltd
",Consumer Staples,FMCG,Mid Cap,37.735,Discount,20,Avoid
626,HINDUNILVR,2020,39783,118,29922.0,9861.0,25,424,1002,9165,26.0,6756,31.0,80.0,713.0,216.0,8013.0,0.0,11924.0,20153.0,5479.0,597.0,1255.0,12822.0,20153.0,592.0,7623.0,1791.0,-6819.0,2595.0,16.982128044642185,75.21303069150139,82.09989063069631,0.0,70.62971698113208,1.974048528755024,9414.0,1791.0,31.0,82.29,80.0,0.0,7623.0,,0,0,0,254.0,365239.67,374855.61,22.92,6.47,12.11,3.14,2.5774856274511473,"Hindustan Unilever Ltd
",Consumer Staples,FMCG,Mid Cap,37.735,Discount,20,Avoid
627,HINDUNILVR,2021,47028,117,35402.0,11626.0,25,170,1074,10605,25.0,7999,34.0,119.0,714.0,235.0,47439.0,0.0,21066.0,68740.0,51443.0,745.0,2709.0,13843.0,68740.0,593.0,9163.0,-1228.0,-9309.0,-1374.0,17.00901590541805,75.27855745513311,16.778537567646936,0.0,208.39411764705883,0.6841431480942682,7935.0,1228.0,34.0,476.74,119.0,0.0,9163.0,,0,0,0,255.0,333086.26,426116.2,14.47,14.18,34.17,3.06,2.3822657830437075,"Hindustan Unilever Ltd
",Consumer Staples,FMCG,Mid Cap,37.735,Discount,0,Avoid
628,HINDUNILVR,2022,52446,106,39589.0,12857.0,25,219,1091,11879,25.0,8892,38.0,90.0,715.0,235.0,48826.0,1043.0,20402.0,70506.0,51473.0,1313.0,3521.0,14199.0,70506.0,594.0,9048.0,-1728.0,-8015.0,-695.0,16.954581855622926,75.48526103039318,18.12437577709382,0.0212592486904058,180.8858447488585,0.7438515870989703,7320.0,1728.0,38.0,490.61,90.0,1043.0,9048.0,,0,0,0,256.0,435060.89,415782.26,20.69,4.16,13.57,1.4,1.6825231061334884,"Hindustan Unilever Ltd
",Consumer Staples,FMCG,Mid Cap,37.735,Discount,20,Avoid
629,HINDUNILVR,2023,60580,114,46433.0,14147.0,23,448,1137,13344,24.0,10143,43.0,91.0,716.0,235.0,50069.0,1219.0,21554.0,73077.0,52678.0,1132.0,2882.0,16385.0,73077.0,595.0,9991.0,-1484.0,-8953.0,-446.0,16.743149554308353,76.64740838560581,20.16340648854962,0.024232665394402,103.69642857142856,0.8289886010646305,8507.0,1484.0,43.0,503.04,91.0,1219.0,9991.0,,0,0,0,257.0,495019.01,451095.5,35.52,4.07,26.23,4.43,1.7185198604797016,"Hindustan Unilever Ltd
",Consumer Staples,FMCG,Mid Cap,37.735,Fair,0,Avoid
630,HINDUNILVR,2024,61896,334,47237.0,14659.0,24,817,1216,13926,26.0,10282,44.0,96.0,717.0,235.0,50983.0,1484.0,25787.0,78489.0,53744.0,1025.0,4625.0,19095.0,78489.0,596.0,15469.0,-5324.0,-10034.0,111.0,16.611735814915342,76.31672482874498,20.074973642078955,0.0289741887617634,57.847001223990205,0.7885945801322478,10145.0,5324.0,44.0,512.18,96.0,1484.0,15469.0,5.65,0,0,0,258.0,548890.59,587463.38,34.51,11.88,7.52,4.32,1.8482736240750641,"Hindustan Unilever Ltd
",Consumer Staples,FMCG,Mid Cap,37.735,Fair,20,Avoid
638,ICICIBANK,2019,71982,39178,83775.0,-50971.0,-71,59325,946,7408,23.0,5689,7.0,15.0,725.0,1289.0,112964.0,891641.0,232899.0,1238794.0,9660.0,0.0,398201.0,830933.0,1238794.0,603.0,48671.0,-30282.0,-19997.0,-1608.0,7.903364730071407,116.38326248228724,4.979300324717951,7.804092671527225,1.4109397387273497,0.0581065132701643,18389.0,30282.0,7.0,1142.53,15.0,891641.0,48671.0,,0,0,0,259.0,634101.51,817754.59,75.38,9.81,5.65,3.37,2.9000088645112987,ICICI Bank Ltd,Financials,Private Banks,Large Cap,43.585,Caution,20,Avoid
639,ICICIBANK,2020,84836,44666,85361.0,-45190.0,-53,64950,1171,18589,40.0,11225,15.0,0.0,726.0,1295.0,121665.0,1014636.0,239696.0,1377292.0,10409.0,0.0,443473.0,923411.0,1377292.0,604.0,79565.0,-42095.0,2992.0,40462.0,13.231411193361309,100.6188410580414,9.128985035783996,8.251756668835394,1.3134411085450346,0.0615962337688739,37470.0,42095.0,15.0,1229.6,0.0,1014636.0,79565.0,,0,0,0,260.0,645375.01,681072.05,19.43,8.09,31.06,1.23,5.805926696789824,ICICI Bank Ltd,Financials,Private Banks,Large Cap,43.585,Discount,20,Avoid
640,ICICIBANK,2021,89163,42659,91309.0,-44805.0,-50,72174,1340,26028,22.0,20364,27.0,8.0,727.0,1383.0,156204.0,1103840.0,312385.0,1573812.0,10809.0,0.0,536579.0,1026424.0,1573812.0,605.0,138015.0,-63631.0,-54667.0,19718.0,22.83907001783251,102.40682794432668,12.922385729787356,7.004638707507599,1.2644304043007175,0.0566541619964773,74384.0,63631.0,27.0,1575.87,8.0,1103840.0,138015.0,,0,0,0,261.0,851486.14,832663.82,12.77,9.84,34.73,4.29,8.735785176726422,ICICI Bank Ltd,Financials,Private Banks,Large Cap,43.585,Discount,20,Avoid
641,ICICIBANK,2022,95407,41167,80798.0,-26558.0,-28,62129,1330,34241,25.0,26538,36.0,14.0,728.0,1390.0,180663.0,1252968.0,317616.0,1752637.0,10707.0,0.0,567098.0,1174833.0,1752637.0,606.0,58111.0,-39448.0,17451.0,36114.0,27.81556908822204,84.68770635278334,14.577073709304432,6.882435334765151,1.3000370197492317,0.0544362580500126,18663.0,39448.0,36.0,1820.53,14.0,1252968.0,58111.0,,0,0,0,262.0,1050380.96,1029226.29,78.39,13.83,10.71,2.51,1.776783920378755,ICICI Bank Ltd,Financials,Private Banks,Large Cap,43.585,Caution,20,Avoid
642,ICICIBANK,2023,121067,50543,87864.0,-17341.0,-14,65112,1515,46256,26.0,35461,49.0,16.0,729.0,1397.0,213101.0,1399894.0,344099.0,1958490.0,11070.0,0.0,639552.0,1307868.0,1958490.0,607.0,-3771.0,-67689.0,24791.0,-46669.0,29.290392922926973,72.57469004765956,16.53208887728557,6.526373206276982,1.3492136626121145,0.0618165014883915,-71460.0,67689.0,49.0,2144.98,16.0,1399894.0,-3771.0,,0,0,0,263.0,1184576.28,1275805.13,78.87,1.36,26.95,0.92,-6.032536798727727,ICICI Bank Ltd,Financials,Private Banks,Large Cap,43.585,Caution,20,Avoid
643,ICICIBANK,2024,159516,74108,99560.0,-14152.0,-9,76522,1935,60434,26.0,46081,63.0,16.0,730.0,1405.0,254739.0,1651008.0,456911.0,2364063.0,15714.0,0.0,827163.0,1521186.0,2364063.0,608.0,157284.0,-144737.0,13765.0,26312.0,28.8880112339828,62.41380175029464,17.99027109750765,6.445624336310825,1.3009461331381824,0.0674753591592102,12547.0,144737.0,63.0,2561.44,16.0,1651008.0,157284.0,6.73,0,0,0,264.0,1319221.86,1598760.1,25.76,6.2,38.28,3.43,0.9510909711578005,ICICI Bank Ltd,Financials,Private Banks,Large Cap,43.585,Discount,0,Avoid
651,ICICIGI,2019,11163,70,9494.0,1669.0,15,-2,0,1598,34.0,1049,23.0,26.0,737.0,454.0,4946.0,485.0,27517.0,33403.0,1965.0,17.0,20714.0,10707.0,33403.0,615.0,2976.0,-2856.0,-310.0,-190.0,9.39711547075159,85.04882200125414,19.425925925925927,0.0898148148148148,-4754.5,0.3341915396820645,120.0,2856.0,23.0,54.0,26.0,485.0,2976.0,,0,0,0,265.0,827632.41,885667.8,63.73,12.4,13.56,2.98,0.014499190528316792,ICICI Lombard General Insurance Company Ltd,Financials,General Insurance,Large Cap,43.585,Fair,20,Avoid
652,ICICIGI,2020,11517,0,9745.0,1772.0,15,15,90,1697,30.0,1194,26.0,13.0,738.0,454.0,5680.0,485.0,30423.0,37042.0,664.0,12.0,26327.0,10039.0,37042.0,616.0,3433.0,-3382.0,-420.0,-369.0,10.367283146652774,84.61404879742989,19.46527551353114,0.0790674926638408,650.6666666666666,0.3109173370768317,51.0,3382.0,26.0,61.34,13.0,485.0,3433.0,,0,0,0,266.0,742801.33,675418.05,47.5,3.75,7.76,3.28,0.006865900468971967,ICICI Lombard General Insurance Company Ltd,Financials,General Insurance,Large Cap,43.585,Fair,20,Avoid
653,ICICIGI,2021,12161,0,10090.0,2072.0,17,12,130,1954,25.0,1473,32.0,25.0,739.0,455.0,7144.0,485.0,31214.0,39298.0,717.0,14.0,30788.0,7779.0,39298.0,617.0,1774.0,-1367.0,-212.0,195.0,12.112490749116027,82.97015048104596,19.38412949072246,0.063824187393078,842.25,0.3094559519568426,407.0,1367.0,32.0,75.99,25.0,485.0,1774.0,,0,0,0,267.0,816329.22,994705.97,55.8,11.08,15.76,1.18,0.049857335745007385,ICICI Lombard General Insurance Company Ltd,Financials,General Insurance,Large Cap,43.585,Fair,0,Avoid
654,ICICIGI,2022,16026,0,15010.0,1016.0,6,809,141,1684,24.0,1271,26.0,35.0,740.0,491.0,8702.0,255.0,41401.0,50848.0,941.0,11.0,38412.0,11485.0,50848.0,618.0,809.0,135.0,-879.0,65.0,7.93086234868339,93.660302009235,13.8257369737844,0.0277384966822582,18.56118665018541,0.3151746381371932,944.0,135.0,26.0,91.93,35.0,255.0,809.0,,0,0,0,268.0,939135.7,920383.85,66.71,8.08,12.94,2.81,0.10051795496646544,ICICI Lombard General Insurance Company Ltd,Financials,General Insurance,Large Cap,43.585,Caution,20,Avoid
655,ICICIGI,2023,17876,0,16612.0,1264.0,7,991,142,2113,18.0,1729,35.0,31.0,741.0,491.0,9953.0,35.0,44607.0,55086.0,883.0,25.0,42836.0,11342.0,55086.0,619.0,2290.0,-1685.0,-695.0,-90.0,9.672186171402998,92.92906690534797,16.554959785522787,0.0033512064343163,16.769929364278507,0.3245107649856588,605.0,1685.0,35.0,104.44,31.0,35.0,2290.0,,0,0,0,269.0,1242023.75,1158606.81,15.87,12.74,8.84,0.18,0.04871082376645374,ICICI Lombard General Insurance Company Ltd,Financials,General Insurance,Large Cap,43.585,Discount,20,Avoid
656,ICICIGI,2024,20487,0,17910.0,2577.0,13,112,134,2555,25.0,1919,39.0,28.0,742.0,493.0,11712.0,35.0,51068.0,63308.0,930.0,94.0,48584.0,13700.0,63308.0,620.0,2407.0,-1921.0,-355.0,131.0,9.366915605017816,87.42129155073948,15.7230643179025,0.0028676771814829,160.02678571428572,0.3236083907247109,486.0,1921.0,39.0,122.05,28.0,35.0,2407.0,11.49,0,0,0,270.0,1271789.21,1382030.89,49.0,7.86,36.96,3.46,0.03821387979852416,ICICI Lombard General Insurance Company Ltd,Financials,General Insurance,Large Cap,43.585,Fair,0,Avoid
664,ICICIPRULI,2019,41463,23,40922.0,541.0,1,813,57,1274,11.0,1139,8.0,40.0,750.0,1436.0,5435.0,0.0,156215.0,163086.0,463.0,13.0,159003.0,3607.0,163086.0,627.0,11377.0,-7559.0,-843.0,2975.0,2.747027470274703,98.69522224634012,16.57691747926066,0.0,50.33579335793358,0.2542400941834369,3818.0,7559.0,8.0,68.71,40.0,0.0,11377.0,,0,0,0,271.0,1606002.47,1499575.64,76.8,0.56,32.16,0.14,0.23773313374792007,ICICI Prudential Life Insurance Company Ltd,Financials,Life Insurance,Large Cap,43.585,Caution,20,Avoid
665,ICICIPRULI,2020,21025,0,21344.0,-319.0,-2,1578,61,1198,11.0,1067,7.0,11.0,751.0,1436.0,5777.0,0.0,148818.0,156031.0,932.0,20.0,150776.0,4303.0,156031.0,628.0,8596.0,-10797.0,-405.0,-2606.0,5.074910820451843,101.51724137931036,14.792735338971305,0.0,13.524714828897338,0.1347488640077933,-2201.0,10797.0,7.0,72.13,11.0,0.0,8596.0,,0,0,0,272.0,1976358.03,2520203.49,36.03,3.99,12.92,2.21,-0.11136646126815393,ICICI Prudential Life Insurance Company Ltd,Financials,Life Insurance,Large Cap,43.585,Fair,20,Avoid
666,ICICIPRULI,2021,83182,0,83572.0,-390.0,0,1669,60,1219,22.0,956,7.0,30.0,752.0,1436.0,7673.0,1200.0,206911.0,217220.0,911.0,22.0,211727.0,4560.0,217220.0,629.0,7314.0,-5084.0,1205.0,3434.0,1.1492871053833762,100.46885143420452,10.495114721703809,0.1317378416950269,50.07309766327142,0.382938955897247,2230.0,5084.0,7.0,91.09,30.0,1200.0,7314.0,,0,0,0,273.0,1848771.31,2161526.94,34.52,5.19,21.14,2.44,0.12062065156127937,ICICI Prudential Life Insurance Company Ltd,Financials,Life Insurance,Large Cap,43.585,Fair,0,Avoid
667,ICICIPRULI,2022,63564,0,65728.0,-2163.0,-3,3191,67,961,21.0,759,5.0,10.0,753.0,1437.0,7721.0,1200.0,234079.0,244437.0,433.0,54.0,238101.0,5848.0,244437.0,630.0,1831.0,-816.0,-319.0,696.0,1.194072116292241,103.40444276634572,8.287835772002621,0.1310329766324525,20.5969915387026,0.2600424649296137,1015.0,816.0,5.0,91.58,10.0,1200.0,1831.0,,0,0,0,274.0,1702653.91,2014418.94,71.57,4.53,11.31,3.42,0.05961281937795568,ICICI Prudential Life Insurance Company Ltd,Financials,Life Insurance,Large Cap,43.585,Caution,20,Avoid
668,ICICIPRULI,2023,50478,0,52235.0,-1757.0,-3,2925,84,1085,25.0,813,6.0,11.0,754.0,1439.0,8651.0,1200.0,244562.0,255851.0,479.0,117.0,248216.0,7039.0,255851.0,631.0,89.0,-1145.0,-112.0,-1168.0,1.6106026387733272,103.4807242759222,8.057482656095145,0.1189296333002973,17.857094017094017,0.1972945190755557,-1056.0,1145.0,6.0,100.9,11.0,1200.0,89.0,,0,0,0,275.0,1603509.84,1469620.08,52.59,3.98,11.01,4.42,-0.06585553600344604,ICICI Prudential Life Insurance Company Ltd,Financials,Life Insurance,Large Cap,43.585,Fair,20,Avoid
669,ICICIPRULI,2024,90307,0,92136.0,-1829.0,-2,2970,113,1028,17.0,851,6.0,10.0,755.0,1441.0,9564.0,1200.0,286796.0,299001.0,670.0,49.0,289728.0,8553.0,299001.0,632.0,-7315.0,7420.0,-88.0,17.0,0.942341125272681,102.02531365231933,7.732848705134029,0.109041344843253,31.021548821548823,0.3020290902037117,105.0,7420.0,6.0,110.05,10.0,1200.0,-7315.0,14.16,0,0,0,276.0,1596987.55,2014403.87,20.83,12.38,22.57,0.35,0.006574879059013327,ICICI Prudential Life Insurance Company Ltd,Financials,Life Insurance,Large Cap,43.585,Discount,0,Avoid
1368,INDIGO,2019,28497,563,28648.0,-151.0,-1,1325,760,-149,-99.0,156,4.0,123.0,763.0,29.0,100.0,88.0,156.0,373.0,149.0,4.0,20.0,201.0,373.0,639.0,3160.0,-2526.0,-592.0,42.0,0.547426044846826,100.52988033828125,120.93023255813952,0.6821705426356589,21.620377358490565,76.39946380697052,634.0,2526.0,4.0,1.29,123.0,88.0,3160.0,,0,0,0,277.0,1427895.35,1378214.29,60.24,6.95,31.39,3.21,0.04440101300140798,Interglobe Aviation Ltd,Consumer Discretionary,Airlines,Large Cap,42.5,Fair,0,Avoid
1369,INDIGO,2020,35756,1902,31687.0,4069.0,11,1531,3974,-275,-10.0,-248,-6.0,0.0,764.0,29.0,150.0,75.0,169.0,422.0,201.0,1.0,21.0,199.0,422.0,640.0,6943.0,-4573.0,-2407.0,-37.0,-0.69358988701197,88.62009173285603,-138.54748603351956,0.4189944134078212,20.70411495754409,84.72985781990522,2370.0,4573.0,-6.0,1.79,0.0,75.0,6943.0,,0,0,0,278.0,1232702.22,1197555.92,41.91,14.04,16.97,2.83,0.1922605444808885,Interglobe Aviation Ltd,Consumer Discretionary,Airlines,Large Cap,42.5,Fair,0,Avoid
1370,INDIGO,2021,14641,2170,14638.0,2.0,0,1036,4699,-5830,0.0,-6171,-151.0,0.0,765.0,48.0,516.0,9.0,239.0,811.0,249.0,3.0,50.0,509.0,811.0,641.0,-1620.0,3228.0,-1775.0,-168.0,-42.14876033057851,99.97950959633904,-1094.148936170213,0.0159574468085106,14.12934362934363,18.053020961775587,1608.0,3228.0,-151.0,5.64,0.0,9.0,-1620.0,,0,0,0,279.0,1055244.71,1249885.41,51.42,10.87,36.66,0.66,0.15238171627508088,Interglobe Aviation Ltd,Consumer Discretionary,Airlines,Large Cap,42.5,Fair,0,Avoid
1371,INDIGO,2022,25931,2386,25373.0,558.0,2,725,5068,-6171,0.0,-317,-160.0,0.0,766.0,48.0,602.0,12.0,258.0,920.0,253.0,51.0,173.0,442.0,920.0,642.0,2064.0,1527.0,-3088.0,503.0,-1.2224750298870075,97.84813543635032,-48.76923076923077,0.0184615384615384,35.0,28.18586956521739,3591.0,1527.0,-160.0,6.5,0.0,12.0,2064.0,,0,0,0,280.0,1034978.53,1343725.41,19.25,10.95,30.38,3.07,0.34696371914111107,Interglobe Aviation Ltd,Consumer Discretionary,Airlines,Large Cap,42.5,Discount,0,Avoid
1372,INDIGO,2023,54446,3168,47926.0,6521.0,12,1431,5101,-317,0.0,-317,-8.0,0.0,767.0,48.0,729.0,12.0,274.0,1062.0,265.0,251.0,132.0,414.0,1062.0,643.0,12703.0,-4039.0,-8432.0,232.0,-0.582228262865959,88.02483194357713,-40.7979407979408,0.0154440154440154,33.49965059399022,51.26741996233522,8664.0,4039.0,-8.0,7.77,0.0,12.0,12703.0,,0,0,0,281.0,997429.81,983519.28,55.98,3.2,28.15,2.22,0.868632550695472,Interglobe Aviation Ltd,Consumer Discretionary,Airlines,Large Cap,42.5,Fair,0,Avoid
1373,INDIGO,2024,68904,4805,52573.0,16331.0,24,2326,6406,8043,-2.0,8167,212.0,0.0,768.0,48.0,867.0,17.0,290.0,1222.0,548.0,15.0,188.0,471.0,1222.0,644.0,21183.0,-11759.0,-9979.0,-555.0,11.852722628584695,76.29890862649484,892.568306010929,0.0185792349726775,22.61263972484953,56.38625204582652,9424.0,11759.0,212.0,9.15,0.0,17.0,21183.0,20.13,0,0,0,282.0,1040632.92,1061542.29,76.23,7.87,24.64,4.27,0.9056027172386589,Interglobe Aviation Ltd,Consumer Discretionary,Airlines,Large Cap,42.5,Caution,0,Avoid
703,INDUSINDBK,2019,22261,13415,9283.0,-437.0,-2,5647,229,4981,34.0,3301,55.0,14.0,776.0,603.0,26083.0,242189.0,8944.0,277819.0,1688.0,22.0,59266.0,216843.0,277819.0,651.0,-6389.0,-633.0,8590.0,1568.0,14.82862405103095,41.70073222227214,12.369781908116616,9.075507756876265,1.6435275367451745,0.0801277090479772,-7022.0,633.0,55.0,266.86,14.0,242189.0,-6389.0,,0,0,0,283.0,1305732.17,1230713.54,68.96,5.36,33.37,3.85,-0.537782568380773,IndusInd Bank Ltd,Financials,Private Banks,Large Cap,43.585,Caution,0,Avoid
704,INDUSINDBK,2020,28783,16724,12611.0,-553.0,-2,6951,278,6121,28.0,4418,64.0,0.0,777.0,694.0,34013.0,262793.0,9558.0,307058.0,1742.0,78.0,59980.0,245257.0,307058.0,652.0,-12039.0,526.0,12733.0,1220.0,15.349338150991905,43.81405690859187,12.729420577981386,7.57175785864523,1.813983599482089,0.0937379908681747,-11513.0,526.0,64.0,347.07,0.0,262793.0,-12039.0,,0,0,0,284.0,1287117.57,1368891.05,60.27,1.94,31.44,0.5,-0.8944792821062957,IndusInd Bank Ltd,Financials,Private Banks,Large Cap,43.585,Fair,20,Avoid
705,INDUSINDBK,2021,29000,15472,15997.0,-2469.0,-9,6559,305,3784,25.0,2836,37.0,14.0,778.0,773.0,42592.0,307528.0,12080.0,362973.0,1734.0,75.0,69695.0,291469.0,362973.0,653.0,44646.0,-226.0,-4096.0,40324.0,9.779310344827588,55.16206896551724,6.539836273492448,7.091617664014758,2.4375667022411958,0.079895749821612,44420.0,226.0,37.0,433.65,14.0,307528.0,44646.0,,0,0,0,285.0,1682555.96,1700282.89,49.44,2.2,14.43,1.82,2.640031063216465,IndusInd Bank Ltd,Financials,Private Banks,Large Cap,43.585,Fair,40,Hold
706,INDUSINDBK,2022,30822,15822,15840.0,-839.0,-3,7334,321,6174,25.0,4611,60.0,14.0,779.0,775.0,46923.0,341005.0,13273.0,401975.0,1754.0,95.0,70971.0,329155.0,401975.0,654.0,16600.0,-351.0,-4302.0,11947.0,14.960093439750828,51.39186295503212,9.6670719946329,7.149251540945113,2.1593946004908644,0.0766764102245164,16249.0,351.0,60.0,476.98,14.0,341005.0,16600.0,,0,0,0,286.0,1839916.06,1655974.13,71.98,0.61,32.08,2.12,0.8831381144637652,IndusInd Bank Ltd,Financials,Private Banks,Large Cap,43.585,Caution,20,Avoid
707,INDUSINDBK,2023,36368,18776,15525.0,2067.0,6,8166,373,9860,25.0,7390,95.0,15.0,780.0,776.0,53846.0,385449.0,17733.0,457804.0,1857.0,135.0,83116.0,372695.0,457804.0,655.0,-12438.0,-441.0,1115.0,-11763.0,20.320061592608887,42.68862736471624,13.5293471495002,7.056662150781737,1.90191036002939,0.0794401097412866,-12879.0,441.0,95.0,546.22,15.0,385449.0,-12438.0,,0,0,0,287.0,2045876.29,2011722.82,51.73,8.29,10.75,1.07,-0.6295102036692551,IndusInd Bank Ltd,Financials,Private Banks,Large Cap,43.585,Fair,20,Avoid
708,INDUSINDBK,2024,45748,25132,17638.0,2978.0,7,9388,425,11942,25.0,8950,115.0,14.0,781.0,778.0,62019.0,432404.0,19734.0,514935.0,2001.0,197.0,106527.0,406211.0,514935.0,656.0,-16843.0,-625.0,-2242.0,-19710.0,19.56369677362945,38.55469091544986,14.252273197764223,6.885742949503957,1.8795270558159352,0.0888422810646003,-17468.0,625.0,115.0,627.97,14.0,432404.0,-16843.0,19.87,0,0,0,288.0,1807433.12,1674611.06,8.99,3.7,28.79,1.42,-0.9664534641259643,IndusInd Bank Ltd,Financials,Private Banks,Large Cap,43.585,Discount,0,Avoid
716,INFY,2019,82675,62505,20170.0,24.0,2882,0,2011,21041,27.0,15410,35.0,60.0,788.0,2170.0,62778.0,0.0,19118.0,84066.0,15710.0,1388.0,11261.0,55707.0,84066.0,663.0,14841.0,-632.0,-14512.0,-303.0,18.639250075597214,24.396734200181434,23.726673646609598,0.0,inf,0.9834534770299528,14209.0,632.0,35.0,649.48,60.0,0.0,14841.0,,0,0,0,289.0,473902.69,535599.26,32.63,10.31,30.95,2.63,2.9982948609133238,Infosys Ltd,Information Technology,IT Services,Large Cap,49.555,Discount,0,Avoid
717,INFY,2020,90791,68524,22267.0,25.0,2803,170,2893,22007,24.0,16639,39.0,45.0,789.0,2122.0,63328.0,4633.0,21717.0,91800.0,23789.0,954.0,8792.0,58265.0,91800.0,664.0,17003.0,-331.0,-17591.0,-919.0,18.32670639160269,24.52555870075228,25.422459893048128,0.0707868601986249,147.47058823529412,0.98900871459695,16672.0,331.0,39.0,654.5,45.0,4633.0,17003.0,,0,0,0,290.0,468232.33,516667.75,26.14,13.59,31.82,2.22,3.5606255552665487,Infosys Ltd,Information Technology,IT Services,Large Cap,49.555,Discount,20,Avoid
718,INFY,2021,100472,72583,27889.0,28.0,2201,195,3267,26628,27.0,19423,45.0,59.0,790.0,2124.0,74227.0,5325.0,25835.0,107511.0,25505.0,922.0,14205.0,66879.0,107511.0,665.0,23224.0,-7373.0,-9786.0,6065.0,19.331754120551,27.7579823234334,25.43909051616875,0.0697436837762439,154.30769230769232,0.9345276297309112,15851.0,7373.0,45.0,763.51,59.0,5325.0,23224.0,,0,0,0,291.0,624026.61,698099.93,31.65,1.88,24.03,3.87,2.5401160376798675,Infosys Ltd,Information Technology,IT Services,Large Cap,49.555,Discount,20,Avoid
719,INFY,2022,121641,90150,31491.0,26.0,2295,200,3476,30110,26.0,22146,53.0,59.0,791.0,2098.0,73252.0,5474.0,35905.0,116729.0,25800.0,416.0,20324.0,70189.0,116729.0,666.0,23885.0,-6485.0,-24642.0,-7242.0,18.20603250548746,25.88847510296693,29.39084273390843,0.0726476443264764,168.93,1.0420803742000702,17400.0,6485.0,53.0,753.5,59.0,5474.0,23885.0,,0,0,0,292.0,800850.39,914432.46,36.33,9.93,31.67,1.85,2.1726904572026244,Infosys Ltd,Information Technology,IT Services,Large Cap,49.555,Fair,0,Avoid
720,INFY,2023,146767,111637,35130.0,24.0,2701,284,4225,33322,28.0,24108,58.0,73.0,792.0,2069.0,73338.0,8299.0,40890.0,124596.0,29225.0,288.0,19478.0,75605.0,124596.0,667.0,22467.0,-1071.0,-26695.0,-5299.0,16.426035825492104,23.93589839677857,31.970506716883047,0.1100560955879427,133.20774647887325,1.1779431121384314,21396.0,1071.0,58.0,754.07,73.0,8299.0,22467.0,,0,0,0,293.0,871427.0,1021527.28,71.12,11.97,5.78,0.56,2.4552831160843076,Infosys Ltd,Information Technology,IT Services,Large Cap,49.555,Fair,20,Avoid
721,INFY,2024,153670,117245,36425.0,24.0,4711,470,4678,35988,27.0,26248,63.0,,793.0,2071.0,86045.0,8359.0,39545.0,136020.0,27622.0,293.0,24623.0,83482.0,136020.0,668.0,25210.0,-5093.0,-17504.0,2613.0,17.08075746730006,23.703390381987376,29.788006718416632,0.0948635889055336,87.52340425531915,1.129760329363329,20117.0,5093.0,63.0,881.16,,8359.0,25210.0,11.81,0,0,0,294.0,1112279.92,1372029.68,35.99,8.97,36.7,4.1,1.808627454139422,Infosys Ltd,Information Technology,IT Services,Large Cap,49.555,Fair,0,Avoid
